name,address
남문휴게소(흰돌메공원),경상남도창원시진해구남영로280
광신 서부주유소 화장실,"경상남도창원시마산회원구3.15대로524(회원동,서부주유소)"
마산합포스포츠센터,"경상남도 창원시 마산합포구 드림베이대로 56, 마산종합스포츠센터 (월영동)"
진북면보건지소 화장실,"경상남도 창원시 마산합포구 진북면 지산1길 71-1, 진북면보건지소"
진해경화동 우체국,"경상남도 창원시 진해구 충장로 305, 경화동우체국 (경화동)"
고용노동부 창원지청 화장실,경상남도 창원시 성산구 창이대로532번길 28 (신월동)
천자봉해오름길(장천임도변),경상남도창원시진해구원포동산8-1
동읍 공설운동장,경상남도창원시의창구동읍의창대로920-7
대발령 2쉼터,경상남도창원시진해구진해대로
수선정사,경상남도 창원시 마산합포구 완월서8길 270-1 (완월동)
석전근린공원,경상남도창원시마산회원구석전동152-1
장복산공원(동백화장실),"경상남도 창원시 진해구 장복산길 32, 공중화장실 (태백동)"
새진동주유소,"경상남도창원시마산합포구진북면삼진의거대로400-11(지산리,새진동주유소)"
남해주유소,"경상남도창원시성산구외동반림로3(중앙동,남해주유소)"
달천계곡 상류,경상남도창원시의창구북면외감리산66
진동우체국 화장실,경상남도 창원시 마산합포구 진동면 진북산업로 1
마산고용복지+센터 화장실,"경상남도 창원시 마산회원구 3·15대로 628, 무학빌딩 (석전동)"
사림민원센터,"경상남도 창원시 의창구 창이대로 415, 사림민원센터 (사림동)"
GS칼텍스 일동주유소,"경상남도창원시의창구대산면대산북로539(일동리,GS칼텍스일동주유소)"
대상공원(메인주차장) 화장실,경상남도 창원시 성산구 내동 산 27-15
오동파출소 화장실,"경상남도창원시마산합포구천하장사로111(상남동,오동지구대)"
진해기적의도서관,"경상남도 창원시 진해구 석동로 70, 기적의도서관 (석동)"
진해루해변공원(진해루옆),경상남도창원시진해구진희로150
중앙체육공원(재료연구소쪽) 화장실,경상남도 창원시 성산구 중앙대로22번길 8 (상남동)
양덕1동주민센터,"경상남도창원시마산회원구팔용로25(양덕동,양덕1동주민센터)"
세월교,경상남도창원시마산합포구진전면곡안리590-2
생태숲야외화장실,경상남도창원시진해구진해대로1137
한들공원,경상남도 창원시 의창구 대봉로42번길 13 (봉림동)
명서2민원센터 화장실,"경상남도창원시의창구우곡로101번길28(명서동,명서2민원센터)"
고향의봄도서관,"경상남도 창원시 의창구 평산로135번길 32, 고향의봄도서관 (서상동)"
대산문화체육공원(야구장),경상남도 창원시 의창구 대산면 북부리 197-2
신항 물방울어린이공원,"경상남도 창원시 진해구 신항북로 226, 공중화장실 (용원동)"
진해역,"경상남도 창원시 진해구 충장로 73-16, 공중화장실 (여좌동)"
대상공원(두대주차장) 화장실,경상남도 창원시 성산구 두대동 434
대상공원(센터주차장 1층) 화장실,경상남도 창원시 성산구 두대동 68
소사생태길(파쇄장 근처),경상남도창원시진해구남양동산4-73
산호근린공원 화장실2,경상남도 창원시 마산합포구 산호남8길 42 (산호동)
광려아이편한어린이공원,경상남도창원시마산회원구내서읍삼풍로22
출입국동 1층 화장실,"경상남도창원시마산합포구제2부두로30(신포동1가,정부경남지방합동청사)"
(주)경상석유 사파정주유소,"경상남도창원시성산구창이대로663번길1(사파동,GS칼텍스사파정주유소)"
한강주유소,"경상남도창원시마산합포구합포로212(산호동,한강주유소)"
145호 어린이공원,경상남도창원시마산합포구완월북10길4
소죽도공원,경상남도창원시진해구천자로160
가음정대상가(개방화장실),"경상남도창원시성산구원이대로883번길15-24(가음동,가음시장대상가)"
반송공원(창원천) 화장실,"경상남도 창원시 성산구 창원천로 334, 공중화장실 (퇴촌동)"
장미공원 화장실,경상남도 창원시 성산구 창원대로 927 (가음동)
삼정자공원 테니스장 화장실,경상남도 창원시 성산구 남산동 246
상남셀프주유소,경상남도창원시성산구마디미로74번길14(상남동)
창원교육지원청 후관 1층화장실,"경상남도창원시의창구중앙대로228번길3(신월동,경상남도창원교육청)"
동읍119안전센터 화장실,"경상남도창원시의창구동읍동읍로71번길14-14(용잠리,동읍119안전센터)"
진해구청 행정동 3층,"경상남도창원시진해구진해대로1101(풍호동,진해구청)"
해양공원 주차타워 화장실,"경상남도창원시진해구명동로62(명동,진해해양공원)"
소답주민운동장,경상남도창원시의창구소답동550-1
우도 선착장2 (동네슈퍼 앞),"경상남도 창원시 진해구 우도로 2, 공중화장실 (명동)"
명서1민원센터화장실,"경상남도 창원시 의창구 명지로122번길 20, 명서1민원센터 (명서동)"
명서주민복지회관화장실,경상남도 창원시 의창구 우곡로101번길 30-3 (명서동)
진해물재생센터 설비동,"경상남도 창원시 진해구 천자로 101, 진해물재생센터 설비동 1층 (덕산동)"
중앙파출소 화장실,"경상남도창원시성산구원이대로566번길27-19(중앙동,중앙파출소)"
장복하늘마루산길(천주교공원묘지 위),경상남도창원시진해구안민고개길90-19
장천체육공원,"경상남도 창원시 진해구 진해대로1099번길 149, 공중화장실 (장천동)"
웅동시장,"경상남도 창원시 진해구 웅동로57번가길 6, 공중화장실 (마천동)"
행복의창산책로,"경상남도 창원시 의창구 천주로56번길 66, 공중화장실 (소답동)"
늘푸른전당,경상남도창원시의창구두대로97
밤골여울마당,경상남도창원시마산회원구합성남19길42
장천체육공원 간이 화장실,"경상남도 창원시 진해구 진해대로1099번길 149, 공중화장실 (장천동)"
경화문화의집 3층,"경상남도창원시진해구경화로45번길26(경화동,경화문화의집)"
삼계더푸른어린이공원,경상남도창원시마산회원구내서읍삼계11길21
용원파크골프장,경상남도 창원시 진해구 용원동 1347-7
창원세무서,"경상남도 창원시 성산구 중앙대로209번길 16, 창원세무서 (용호동)"
GS칼텍스 토월주유소 화장실,경상남도창원시의창구신사로45번길25
자은종합사회복지관 별관(1층),"경상남도 창원시 진해구 진해대로901번길 7, 자은종합사회복지관 (자은동)"
모람공원,경상남도창원시진해구신항3로11
대산파출소 화장실,경상남도창원시의창구대산면진산대로415
용지호수 물레방아 앞 화장실,"경상남도 창원시 성산구 용지로211번길 39, 용지호수공중화장실 (용지동)"
완월공원,경상남도 창원시 마산합포구 완월북10길 4 (완월동)
풍호공원 주차장 옆,경상남도창원시진해구천자로434-1
팔용미관광장화장실,"경상남도 창원시 의창구 사화로18번길 35, 공중화장실 (팔용동)"
감계2호공원 화장실,경상남도 창원시 의창구 북면 감계리 792-6
마산야구센터 올림픽수영장,"경상남도창원시마산회원구삼호로63(양덕동,마산야구센터)"
장천파크골프장화장실,"경상남도 창원시 진해구 진해대로1137번길 54, 공중화장실 (장천동)"
창원해양경찰서,경상남도 창원시 마산합포구 제2부두로 40 (신포동1가)
창원감계우체국,경상남도 창원시 의창구 북면 감계로110번길 54-38
상남동 어린이공원,경상남도 창원시 성산구 상남동 42-1
편백치유센터 화장실 2층,경상남도 창원시 진해구 장복산길 47 (태백동)
남광석유판매(주)공단주유소,"경상남도창원시성산구삼동로130(내동,남광주유소)"
내서읍보건지소 1층 화장실,"경상남도 창원시 마산회원구 내서읍 중리상곡로 69, 내서읍보건지소"
월영연못공원,경상남도창원시마산합포구월영남로52
벚꽃공원,경상남도창원시진해대로1114번길33239
불모제2주유소,"경상남도창원시성산구창원대로1302(불모산동,불모제2주유소)"
마산야구센터 테니스장 화장실,"경상남도창원시마산회원구삼호로63(양덕동,마산야구센터)"
대방주유소,경상남도창원시성산구대암로105번길2(대방동)
평산공원화장실,경상남도 창원시 의창구 사화로90번길 15 (팔용동)
마산장애인복지관,"경상남도창원시마산합포구반월서7길59(신월동,마산시장애인복지관)"
창원수목원관리동화장실,경상남도창원시성산구창원대로543
마산교육지원센터 화장실,"경상남도창원시마산회원구봉덕2길3(봉암동,경상남도창원교육지원청)"
생태숲학습관 1층,경상남도창원시진해구진해대로1137
서북동마을,경상남도창원시마산합포구진북면영학리864-1
마산야구센터 X-게임장 화장실,"경상남도창원시마산회원구삼호로63(양덕동,마산야구센터)"
영길운동장 화장실,"경상남도창원시진해구남영로500(남양동,영길운동장)"
월영주유소,"경상남도창원시마산합포구3.15대로70(월남동2가,월영주유소)"
저도 임시주차장,경상남도 창원시 마산합포구 구산면 조밭길 3
관문주유소,"경상남도창원시성산구공단로22(신촌동,창원관문주유소)"
61호 어린이공원,경상남도창원시마산합포구해안대로279-3
경남지방조달청 건물 1층 화장실(남. 여),경상남도창원시의창구상남로231
북부동 등산로,"경상남도 창원시 진해구 웅천북로58번안길 12-47, 공중화장실 (북부동)"
신감교 앞,경상남도 창원시 마산회원구 내서읍 신감리 1053-1
